, 530 
 4.51 , 2.194509E-03 
 4.52 , 3.289361E-03 
 4.53 , 2.012297E-03 
 4.54 ,-7.569547E-04 
 4.55 , 1.037153E-04 
 4.56 ,-1.751388E-03 
 4.57 , 2.513557E-03 
 4.58 , 5.1198E-04 
 4.59 ,-1.209245E-03 
 4.6 ,-1.229508E-04 
 4.61 , 7.281536E-03 
 4.62 , 6.590603E-03 
 4.63 , 2.194509E-03 
 4.64 , 1.32969E-03 
 4.65 , 1.01151E-03 
 4.66 , 1.302385E-05 
 4.67 ,-4.400684E-04 
 4.68 ,-1.682752E-04 
 4.69 , 7.696608E-03 
 4.7 , 6.222551E-03 
 4.71 ,-6.664509E-04 
 4.72 ,-2.202644E-03 
 4.73 , 1.46612E-03 
 4.74 ,-2.743549E-03 
 4.75 , 1.943986E-04 
 4.76 ,-1.164056E-03 
 4.77 , 2.012297E-03 
 4.78 ,-3.041931E-04 
 4.79 , 0.0061306 
 4.8 , 3.517816E-03 
 4.81 , 7.097178E-03 
 4.82 , 5.836719E-05 
 4.83 , 2.331211E-03 
 4.84 , 1.375171E-03 
 4.85 , 4.38698E-03 
 4.86 , 1.32969E-03 
 4.87 , 2.878478E-03 
 4.88 , 8.435531E-03 
 4.89 , 1.557115E-03 
 4.9 , 1.42063E-03 
 4.91 , 1.784633E-03 
 4.92 , 8.752226E-04 
 4.93 , 4.707643E-03 
 4.94 , 7.389778E-04 
 4.95 , 3.426408E-03 
 4.96 ,-1.615922E-03 
 4.97 , 3.975058E-03 
 4.98 , 2.851009E-04 
 4.99 , 2.695979E-03 
 5 , 3.758491E-04 
 5.01 , 3.10669E-03 
 5.02 , 5.028544E-03 
 5.03 , 5.625151E-03 
 5.04 , 4.066553E-03 
 5.05 , 2.397609E-04 
 5.06 , 1.284214E-03 
 5.07 , 4.020817E-03 
 5.08 , 1.511615E-03 
 5.09 , 2.148942E-03 
 5.1 , 9.20656E-04 
 5.11 , 3.929304E-03 
 5.12 , 2.10338E-03 
 5.13 ,-5.759012E-04 
 5.14 , 4.112322E-03 
 5.15 , 2.148942E-03 
 5.16 , 4.295417E-03 
 5.17 ,-2.878664E-03 
 5.18 ,-8.474665E-04 
 5.19 ,-1.570749E-03 
 5.2 , 4.799321E-03 
 5.21 , 3.198029E-03 
 5.22 , 2.397609E-04 
 5.23 , 2.10338E-03 
 5.24 ,-1.480414E-03 
 5.25 ,-1.525571E-03 
 5.26 , 2.331211E-03 
 5.27 , 1.511615E-03 
 5.28 ,-1.615922E-03 
 5.29 ,-1.435227E-03 
 5.3 , 3.975058E-03 
 5.31 ,-2.112441E-03 
 5.32 ,-2.588828E-04 
 5.33 ,-2.067319E-03 
 5.34 , 1.943986E-04 
 5.35 ,-1.07361E-03 
