, 450 
 772.4 , 1.246824E-02 
 780.2 , 1.245893E-02 
 788.1 , 1.215865E-02 
 796.1 , 1.268396E-02 
 804.2 , 1.215488E-02 
 812.4 , 1.197962E-02 
 820.6 , 1.202794E-02 
 828.9 , 0.0119311 
 837.3 , 1.192992E-02 
 845.8 , 1.142913E-02 
 854.4 , 1.166159E-02 
 863 , 1.139205E-02 
 871.7 , 1.144211E-02 
 880.5 , 1.149305E-02 
 889.4 , 1.116968E-02 
 898.4 , 1.125791E-02 
 907.5 , 1.123814E-02 
 916.7 , 1.137797E-02 
 926 , 1.125449E-02 
 935.4 , 1.089007E-02 
 944.9 , 0.0110775 
 954.5 , 1.098059E-02 
 964.1 , 1.068715E-02 
 973.8 , 0.0105895 
 983.6 , 1.052238E-02 
 993.5 , 1.040269E-02 
 1003.5 , 1.068216E-02 
 1013.6 , 1.020188E-02 
 1023.8 , 1.048345E-02 
 1034.1 , 1.027357E-02 
 1044.5 , 1.045999E-02 
 1055 , 9.932243E-03 
 1065.7 , 1.018906E-02 
 1076.5 , 9.920893E-03 
 1087.4 , 9.90562E-03 
 1098.4 , 9.896945E-03 
 1109.5 , 9.773324E-03 
 1120.7 , 9.601272E-03 
 1132 , 9.262332E-03 
 1143.4 , 9.265228E-03 
 1154.9 , 0.0094318 
 1166.6 , 9.279945E-03 
 1178.4 , 9.132313E-03 
 1190.3 , 9.169711E-03 
 1202.3 , 9.361667E-03 
 1214.4 , 9.040598E-03 
 1226.7 , 9.191706E-03 
 1239.1 , 8.762324E-03 
 1251.6 , 8.904878E-03 
 1264.2 , 8.835139E-03 
 1276.9 , 8.613833E-03 
 1289.8 , 8.803946E-03 
 1302.8 , 8.566726E-03 
 1315.9 , 8.790285E-03 
 1329.2 , 8.459832E-03 
 1342.6 , 8.212705E-03 
 1356.1 , 8.541189E-03 
 1369.8 , 8.053041E-03 
 1383.6 , 8.103342E-03 
 1397.5 , 7.911923E-03 
 1411.6 , 8.097418E-03 
 1425.8 , 7.860092E-03 
 1440.1 , 7.931407E-03 
 1454.6 , 7.715132E-03 
 1469.3 , 7.763223E-03 
 1484.1 , 7.495399E-03 
 1499 , 7.592501E-03 
 1514.1 , 7.570428E-03 
 1529.4 , 7.352296E-03 
 1544.8 , 7.317868E-03 
 1560.3 , 7.37498E-03 
 1576 , 7.215853E-03 
 1591.9 , 7.256112E-03 
 1608 , 7.255261E-03 
 1624.2 , 6.97924E-03 
 1640.5 , 7.335716E-03 
 1657 , 6.859137E-03 
 1673.7 , 7.046977E-03 
 1690.6 , 6.856098E-03 
 1707.6 , 6.578431E-03 
 1724.7 , 6.652267E-03 
 1742 , 6.742703E-03 
 1759.5 , 6.644403E-03 
 1777.2 , 6.461561E-03 
 1795.1 , 6.567503E-03 
 1813.2 , 6.364753E-03 
 1831.5 , 6.339358E-03 
 1850 , 6.26108E-03 
 1868.6 , 6.344649E-03 
 1887.3 , 6.399378E-03 
 1906.2 , 5.971615E-03 
 1925.3 , 5.998822E-03 
 1944.6 , 6.030575E-03 
 1964.1 , 6.116952E-03 
 1983.8 , 6.011646E-03 
 2003.7 , 5.907463E-03 
 2023.8 , 6.099537E-03 
 2044.1 , 5.891383E-03 
 2064.6 , 5.794638E-03 
 2085.3 , 5.762657E-03 
 2106.2 , 5.581656E-03 
 2127.3 , 5.510024E-03 
 2148.6 , 5.415505E-03 
 2170.1 , 5.227747E-03 
 2191.9 , 5.558744E-03 
 2214 , 5.435765E-03 
 2236.3 , 5.373272E-03 
 2258.8 , 5.188123E-03 
 2281.5 , 5.288229E-03 
 2304.4 , 5.329303E-03 
 2327.5 , 5.047272E-03 
 2350.8 , 4.960575E-03 
 2374.4 , 4.931747E-03 
 2398.3 , 5.06643E-03 
 2422.4 , 4.995165E-03 
 2446.7 , 4.819892E-03 
 2471.2 , 4.899435E-03 
 2496 , 4.760401E-03 
 2521.1 , 4.710524E-03 
 2546.4 , 4.727711E-03 
 2571.9 , 4.703318E-03 
 2597.7 , 4.603774E-03 
 2623.8 , 4.457656E-03 
 2650.1 , 4.512076E-03 
 2676.7 , 4.505714E-03 
 2703.6 , 4.67374E-03 
 2730.7 , 4.440218E-03 
 2758.1 , 4.36662E-03 
 2785.8 , 4.381317E-03 
 2813.8 , 4.241059E-03 
 2842.1 , 4.287055E-03 
 2870.6 , 4.247472E-03 
 2899.4 , 4.271528E-03 
 2928.5 , 4.135966E-03 
 2957.9 , 4.236948E-03 
 2987.6 , 4.004768E-03 
 3017.6 , 4.12243E-03 
 3047.9 , 4.086408E-03 
 3078.5 , 4.052452E-03 
 3109.4 , 3.949808E-03 
 3140.6 , 3.940283E-03 
 3172.1 , 3.874653E-03 
 3203.9 , 3.917822E-03 
 3236.1 , 3.826882E-03 
 3268.6 , 3.922969E-03 
 3301.4 , 3.720703E-03 
 3334.5 , 3.766001E-03 
 3367.9 , 3.698754E-03 
 3401.7 , 3.627382E-03 
 3435.8 , 3.600223E-03 
 3470.2 , 3.606105E-03 
 3505 , 3.683137E-03 
 3540.2 , 3.498744E-03 
 3575.7 , 3.461518E-03 
 3611.5 , 3.415151E-03 
 3647.7 , 0.0034896 
 3684.3 , 3.428554E-03 
 3721.3 , 3.569128E-03 
 3758.7 , 3.430952E-03 
 3796.4 , 3.509805E-03 
 3834.4 , 3.343402E-03 
 3872.8 , 3.443352E-03 
 3911.6 , 3.388692E-03 
 3950.8 , 3.399052E-03 
 3990.4 , 3.199209E-03 
 4030.4 , 3.211083E-03 
 4070.8 , 3.328071E-03 
 4111.6 , 3.253768E-03 
 4152.8 , 3.033221E-03 
 4194.4 , 3.078429E-03 
 4236.4 , 2.994732E-03 
 4278.8 , 3.170072E-03 
 4321.7 , 3.195587E-03 
 4365.1 , 3.096779E-03 
 4408.9 , 3.127222E-03 
 4453.1 , 2.887524E-03 
 4497.7 , 2.911336E-03 
 4542.8 , 3.068195E-03 
 4588.4 , 2.88497E-03 
 4634.4 , 2.853498E-03 
 4680.8 , 2.901932E-03 
 4727.7 , 2.912823E-03 
 4775.1 , 2.866321E-03 
 4823 , 2.845327E-03 
 4871.4 , 2.826192E-03 
 4920.2 , 2.76085E-03 
 4969.5 , 2.777792E-03 
 5019.3 , 2.725072E-03 
 5069.6 , 2.752668E-03 
 5120.4 , 2.718643E-03 
 5171.7 , 2.63625E-03 
 5223.5 , 2.707644E-03 
 5275.8 , 2.644364E-03 
 5328.7 , 2.711062E-03 
 5382.1 , 2.647174E-03 
 5436 , 2.622388E-03 
 5490.5 , 2.557482E-03 
 5545.5 , 2.530554E-03 
 5601 , 2.497636E-03 
 5657.1 , 2.61369E-03 
 5713.8 , 2.665811E-03 
 5771.1 , 2.507163E-03 
 5829 , 2.524941E-03 
 5887.4 , 2.455573E-03 
 5946.3 , 2.528947E-03 
 6005.8 , 2.444146E-03 
 6065.9 , 2.405755E-03 
 6126.6 , 2.479946E-03 
 6187.9 , 2.501687E-03 
 6249.9 , 2.387601E-03 
 6312.6 , 2.493907E-03 
 6375.9 , 2.428989E-03 
 6439.8 , 2.283104E-03 
 6504.3 , 2.378649E-03 
 6569.4 , 2.358544E-03 
 6635.2 , 2.308415E-03 
 6701.7 , 2.312578E-03 
 6768.8 , 2.347131E-03 
 6836.6 , 2.271852E-03 
 6905.1 , 2.252082E-03 
 6974.3 , 2.174189E-03 
 7044.2 , 2.309733E-03 
 7114.8 , 2.197115E-03 
 7186.1 , 2.169898E-03 
 7258.1 , 2.237888E-03 
 7330.8 , 2.05629E-03 
 7404.2 , 2.130711E-03 
 7478.4 , 2.145512E-03 
 7553.3 , 2.053601E-03 
 7628.9 , 2.13299E-03 
 7705.3 , 2.099887E-03 
 7782.5 , 2.179238E-03 
 7860.5 , 2.068802E-03 
 7939.3 , 2.121317E-03 
 8018.9 , 2.145886E-03 
 8099.3 , 2.070043E-03 
 8180.5 , 2.046446E-03 
 8262.5 , 1.997283E-03 
 8345.3 , 2.020903E-03 
 8428.9 , 2.022186E-03 
 8513.3 , 2.053808E-03 
 8598.5 , 1.996434E-03 
 8684.6 , 2.008914E-03 
 8771.6 , 1.872533E-03 
 8859.4 , 2.016691E-03 
 8931.8 , 2.286519E-03 
